number,symbol,name,market,size
2045,NEPT,Neptune Wellness Solutions Inc.,NASDAQ,323670000
2046,UEPS,Net 1 UEPS Technologies. Inc.,NASDAQ,174230000
2047,NETE,Net Element. Inc.,NASDAQ,18220000
2048,NTAP,NetApp. Inc.,NASDAQ,13330000000
2049,NTES,NetEase. Inc.,NASDAQ,35980000000
2050,NFIN,Netfin Acquisition Corp.,NASDAQ,248190000
2051,NFINU,Netfin Acquisition Corp.,NASDAQ,228860000
2052,NFLX,Netflix. Inc.,NASDAQ,1.21E+11
2053,NTGR,NETGEAR. Inc.,NASDAQ,826060000
2054,NTCT,NetScout Systems. Inc.,NASDAQ,1700000000
2055,NTWK,NetSol Technologies Inc.,NASDAQ,59370000
2056,NBSE,NeuBase Therapeutics. Inc. ,NASDAQ,77160000
2057,CUR,Neuralstem. Inc.,NASDAQ,3400000
2058,NBIX,Neurocrine Biosciences. Inc.,NASDAQ,9010000000
2059,NURO,NeuroMetrix. Inc.,NASDAQ,2620000
2060,STIM,Neuronetics. Inc.,NASDAQ,164510000
2061,NTRP,Neurotrope. Inc.,NASDAQ,8850000
2062,NBEV,New Age Beverages Corporation,NASDAQ,210270000
2063,NFE,New Fortress Energy LLC,NASDAQ,2880000000
2064,NYMT,New York Mortgage Trust. Inc.,NASDAQ,1590000000
2065,NYMTN,New York Mortgage Trust. Inc.,NASDAQ,135860000
2066,NYMTO,New York Mortgage Trust. Inc.,NASDAQ,90830000
2067,NYMTP,New York Mortgage Trust. Inc.,NASDAQ,75450000
2068,NEWA,Newater Technology. Inc.,NASDAQ,69500000
2069,NWL,Newell Brands Inc.,NASDAQ,8320000000
2070,NLNK,NewLink Genetics Corporation,NASDAQ,57460000
2071,NMRK,Newmark Group. Inc.,NASDAQ,1760000000
2072,NWS,News Corporation,NASDAQ,8320000000
2073,NWSA,News Corporation,NASDAQ,8080000000
2074,NEWT,Newtek Business Services Corp.,NASDAQ,423480000
2075,NXST,Nexstar Media Group. Inc.,NASDAQ,4760000000
2076,NXTC,NextCure. Inc.,NASDAQ,608300000
2077,NEXT,NextDecade Corporation,NASDAQ,703000000
2078,NXGN,NextGen Healthcare. Inc.,NASDAQ,1100000000
2079,BIMI,NF Energy Saving Corporation,NASDAQ,44820000
2080,NGM,NGM Biopharmaceuticals. Inc.,NASDAQ,875070000
2081,NODK,NI Holdings. Inc.,NASDAQ,384230000
2082,EGOV,NIC Inc.,NASDAQ,1360000000
2083,NICE,NICE Ltd,NASDAQ,9420000000
2084,NICK,Nicholas Financial. Inc.,NASDAQ,68360000
2085,NCBS,Nicolet Bankshares Inc.,NASDAQ,649240000
2086,NIHD,NII Holdings. Inc.,NASDAQ,189110000
2087,NIU,Niu Technologies,NASDAQ,696540000
2088,LASR,nLIGHT. Inc.,NASDAQ,534790000
2089,NMIH,NMI Holdings Inc,NASDAQ,1990000000
2090,NNBR,NN. Inc.,NASDAQ,274110000
2091,NDLS,Noodles & Company,NASDAQ,217470000
2092,NDSN,Nordson Corporation,NASDAQ,8870000000
2093,NSYS,Nortech Systems Incorporated,NASDAQ,7490000
2094,NBN,Northeast Bank,NASDAQ,197850000
2095,NTIC,Northern Technologies International Corporation,NASDAQ,111720000
2096,NTRS,Northern Trust Corporation,NASDAQ,21820000000
2097,NTRSP,Northern Trust Corporation,NASDAQ,5490000000
2098,NFBK,Northfield Bancorp. Inc.,NASDAQ,822050000
2099,NRIM,Northrim BanCorp Inc,NASDAQ,249440000
2100,NWBI,Northwest Bancshares. Inc.,NASDAQ,1820000000
2101,NWPX,Northwest Pipe Company,NASDAQ,287470000
2102,NCLH,Norwegian Cruise Line Holdings Ltd.,NASDAQ,11100000000
2103,NWFL,Norwood Financial Corp.,NASDAQ,195310000
2104,NVFY,Nova Lifestyle. Inc,NASDAQ,15070000
2105,NVMI,Nova Measuring Instruments Ltd.,NASDAQ,978780000
2106,NOVN,Novan. Inc.,NASDAQ,63930000
2107,NOVT,Novanta Inc.,NASDAQ,3120000000
2108,NVAX,Novavax. Inc.,NASDAQ,106930000
2109,NVCR,NovoCure Limited,NASDAQ,6710000000
2110,NVUS,Novus Therapeutics. Inc.,NASDAQ,7400000
2111,NUAN,Nuance Communications. Inc.,NASDAQ,4420000000
2112,NCNA,NuCana plc,NASDAQ,222570000
2113,NTNX,Nutanix. Inc.,NASDAQ,5500000000
2114,NUVA,NuVasive. Inc.,NASDAQ,3420000000
2115,NVTR,Nuvectra Corporation,NASDAQ,26830000
2116,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,NASDAQ,904720000
2117,NVEE,NV5 Global. Inc.,NASDAQ,911510000
2118,NVEC,NVE Corporation,NASDAQ,312570000
2119,NVDA,NVIDIA Corporation,NASDAQ,1.25E+11
2120,NXPI,NXP Semiconductors N.V.,NASDAQ,29510000000
2121,NXTD,NXT-ID Inc.,NASDAQ,13970000
2122,NYMX,Nymox Pharmaceutical Corporation,NASDAQ,146410000
2123,OIIM,O2Micro International Limited,NASDAQ,32670000
2124,OVLY,Oak Valley Bancorp (CA),NASDAQ,135830000
2125,OCSL,Oaktree Specialty Lending Corporation,NASDAQ,730180000
2126,OCSI,Oaktree Strategic Income Corporation,NASDAQ,240150000
2127,OBLN,Obalon Therapeutics. Inc.,NASDAQ,10480000
2128,OBSV,ObsEva SA,NASDAQ,334900000
2129,OBCI,Ocean Bio-Chem. Inc.,NASDAQ,32310000
2130,OPTT,Ocean Power Technologies. Inc.,NASDAQ,8660000
2131,OCFC,OceanFirst Financial Corp.,NASDAQ,1220000000
2132,OFED,Oconee Federal Financial Corp.,NASDAQ,130560000
2133,OCGN,Ocugen. Inc.,NASDAQ,2770000
2134,OCUL,Ocular Therapeutix. Inc.,NASDAQ,156690000
2135,ODT,Odonate Therapeutics. Inc.,NASDAQ,1020000000
2136,OMEX,Odyssey Marine Exploration. Inc.,NASDAQ,33680000
2137,ODP,Office Depot. Inc.,NASDAQ,1110000000
2138,OPI,Office Properties Income Trust,NASDAQ,1530000000
2139,OFS,OFS Capital Corporation,NASDAQ,157190000
2140,OCCI,OFS Credit Company. Inc.,NASDAQ,42460000
2141,OCCIP,OFS Credit Company. Inc.,NASDAQ,20560000
2142,OHAI,OHA Investment Corporation,NASDAQ,26430000
2143,OVBC,Ohio Valley Banc Corp.,NASDAQ,167830000
2144,OKTA,Okta. Inc.,NASDAQ,12930000000
2145,ODFL,Old Dominion Freight Line. Inc.,NASDAQ,14930000000
2146,OLBK,Old Line Bancshares. Inc.,NASDAQ,489580000
2147,ONB,Old National Bancorp,NASDAQ,3120000000
2148,OPOF,Old Point Financial Corporation,NASDAQ,125390000
2149,OSBC,Old Second Bancorp. Inc.,NASDAQ,369520000
2150,OLLI,Ollie&#39;s Bargain Outlet Holdings. Inc.,NASDAQ,4160000000
2151,ZEUS,Olympic Steel. Inc.,NASDAQ,158800000
2152,OFLX,Omega Flex. Inc.,NASDAQ,949170000
2153,OMER,Omeros Corporation,NASDAQ,785150000
2154,OMCL,Omnicell. Inc.,NASDAQ,2960000000
2155,ON,ON Semiconductor Corporation,NASDAQ,7870000000
2156,OTIV,On Track Innovations Ltd,NASDAQ,11810000
2157,ONCY,Oncolytics Biotech Inc.,NASDAQ,14580000
2158,ONTX,Onconova Therapeutics. Inc.,NASDAQ,4260000
2159,ONCS,OncoSec Medical Incorporated,NASDAQ,24310000
2160,ONCT,Oncternal Therapeutics. Inc. ,NASDAQ,84150000
2161,OSS,One Stop Systems. Inc.,NASDAQ,38040000
2162,OSPN,OneSpan Inc.,NASDAQ,635680000
2163,OSW,OneSpaWorld Holdings Limited,NASDAQ,999900000
2164,OPBK,OP Bancorp,NASDAQ,157110000
2165,OTEX,Open Text Corporation,NASDAQ,10820000000
2166,OPRA,Opera Limited,NASDAQ,1130000000
2167,OPES,Opes Acquisition Corp.,NASDAQ,154130000
2168,OPGN,OpGen. Inc.,NASDAQ,1360000
2169,OPNT,Opiant Pharmaceuticals. Inc.,NASDAQ,63240000
2170,OPK,Opko Health. Inc.,NASDAQ,886470000
2171,OPRT,Oportun Financial Corporation,NASDAQ,453800000
2172,OBAS,Optibase Ltd.,NASDAQ,65100000
2173,OCC,Optical Cable Corporation,NASDAQ,23120000
2174,OPRX,OptimizeRx Corporation,NASDAQ,183630000
2175,OPHC,OptimumBank Holdings. Inc.,NASDAQ,6460000
2176,OPTN,OptiNose. Inc.,NASDAQ,319470000
2177,BIOS,Option Care Health. Inc.,NASDAQ,2500000000
2178,OPB,Opus Bank,NASDAQ,863150000
2179,ORMP,Oramed Pharmaceuticals Inc.,NASDAQ,54930000
2180,OSUR,OraSure Technologies. Inc.,NASDAQ,508300000
2181,ORBC,ORBCOMM Inc.,NASDAQ,357300000
2182,ORTX,Orchard Therapeutics plc,NASDAQ,1200000000
2183,ORLY,O&#39;Reilly Automotive. Inc.,NASDAQ,33550000000
2184,OGI,Organigram Holdings Inc.,NASDAQ,588800000
2185,ORGO,Organogenesis Holdings Inc. ,NASDAQ,697990000
2186,ONVO,Organovo Holdings. Inc.,NASDAQ,34130000
2187,ORGS,Orgenesis Inc.,NASDAQ,57140000
2188,SEED,Origin Agritech Limited,NASDAQ,17900000
2189,OBNK,Origin Bancorp. Inc.,NASDAQ,818810000
2190,OESX,Orion Energy Systems. Inc.,NASDAQ,85240000
2191,ORIT,Oritani Financial Corp.,NASDAQ,845630000
2192,ORRF,Orrstown Financial Services Inc,NASDAQ,244960000
2193,OFIX,Orthofix Medical Inc. ,NASDAQ,951560000
2194,KIDS,OrthoPediatrics Corp.,NASDAQ,552770000
2195,OSIS,OSI Systems. Inc.,NASDAQ,1840000000
2196,OSMT,Osmotica Pharmaceuticals plc,NASDAQ,230030000
2197,OSN,Ossen Innovation Co.. Ltd.,NASDAQ,24940000
2198,OTEL,Otelco Inc.,NASDAQ,40310000
2199,OTIC,Otonomy. Inc.,NASDAQ,67650000
2200,OTTW,Ottawa Bancorp. Inc.,NASDAQ,42950000
2201,OTTR,Otter Tail Corporation,NASDAQ,2190000000
2202,OTLK,Outlook Therapeutics. Inc.,NASDAQ,35010000
2203,OSTK,Overstock.com. Inc.,NASDAQ,398410000
2204,OVID,Ovid Therapeutics Inc.,NASDAQ,83910000
2205,OXBR,Oxbridge Re Holdings Limited,NASDAQ,5450000
2206,OXFD,Oxford Immunotec Global PLC,NASDAQ,406490000
2207,OXLC,Oxford Lane Capital Corp.,NASDAQ,523040000
2208,OXLCM,Oxford Lane Capital Corp.,NASDAQ,70100000
2209,OXLCO,Oxford Lane Capital Corp.,NASDAQ,91670000
2210,OXSQ,Oxford Square Capital Corp.,NASDAQ,280190000
2211,PFIN,P & F Industries. Inc.,NASDAQ,21380000
2212,PTSI,P.A.M. Transportation Services. Inc.,NASDAQ,333350000
2213,PCAR,PACCAR Inc.,NASDAQ,26630000000
2214,HERD,Pacer Cash Cows Fund of Funds ETF,NASDAQ,2470000
2215,ECOW,Pacer Emerging Markets Cash Cows 100 ETF,NASDAQ,3630000
2216,VETS,Pacer Military Times Best Employers ETF,NASDAQ,2870000
2217,PACB,Pacific Biosciences of California. Inc.,NASDAQ,720460000
2218,PEIX,Pacific Ethanol. Inc.,NASDAQ,29030000
2219,PMBC,Pacific Mercantile Bancorp,NASDAQ,169800000
2220,PPBI,Pacific Premier Bancorp Inc,NASDAQ,2030000000
2221,PCRX,Pacira BioSciences. Inc.,NASDAQ,1650000000
2222,PACW,PacWest Bancorp,NASDAQ,4510000000
2223,PLMR,Palomar Holdings. Inc.,NASDAQ,1040000000
2224,PAAS,Pan American Silver Corp.,NASDAQ,3570000000
2225,PANL,Pangaea Logistics Solutions Ltd.,NASDAQ,143660000
2226,PZZA,Papa John&#39;s International. Inc.,NASDAQ,1830000000
2227,PRTK,Paratek Pharmaceuticals. Inc. ,NASDAQ,106390000
2228,TEUM,Pareteum Corporation,NASDAQ,57040000
2229,PNRL,Paringa Resources Limited,NASDAQ,17050000
2230,PCYG,Park City Group. Inc.,NASDAQ,104460000
2231,PKBK,Parke Bancorp. Inc.,NASDAQ,259360000
2232,PKOH,Park-Ohio Holdings Corp.,NASDAQ,397990000
2233,PTNR,Partner Communications Company Ltd.,NASDAQ,739380000
2234,PBHC,Pathfinder Bancorp. Inc.,NASDAQ,61940000
2235,PATK,Patrick Industries. Inc.,NASDAQ,1110000000
2236,PNBK,Patriot National Bancorp Inc.,NASDAQ,49150000
2237,PATI,Patriot Transportation Holding. Inc.,NASDAQ,59580000
2238,PEGI,Pattern Energy Group Inc.,NASDAQ,2730000000
2239,PDCO,Patterson Companies. Inc.,NASDAQ,1630000000
2240,PTEN,Patterson-UTI Energy. Inc.,NASDAQ,1860000000
2241,PAVM,PAVmed Inc.,NASDAQ,31910000
2242,PAYX,Paychex. Inc.,NASDAQ,30270000000
2243,PCTY,Paylocity Holding Corporation,NASDAQ,5320000000
2244,PYPL,PayPal Holdings. Inc.,NASDAQ,1.26E+11
2245,PAYS,Paysign. Inc.,NASDAQ,515190000
2246,PBBI,PB Bancorp. Inc.,NASDAQ,112680000
2247,CNXN,PC Connection. Inc.,NASDAQ,1110000000
2248,PCB,PCB Bancorp,NASDAQ,266380000
2249,PCSB,PCSB Financial Corporation,NASDAQ,358760000
2250,PCTI,PC-Tel. Inc.,NASDAQ,133300000
2251,PDCE,PDC Energy. Inc.,NASDAQ,1410000000
2252,PDFS,PDF Solutions. Inc.,NASDAQ,521680000
2253,PDLI,PDL BioPharma. Inc.,NASDAQ,309490000
2254,PDLB,PDL Community Bancorp,NASDAQ,248980000
2255,PDSB,PDS Biotechnology Corporation,NASDAQ,17240000
2256,PGC,Peapack-Gladstone Financial Corporation,NASDAQ,545360000
2257,PEGA,Pegasystems Inc.,NASDAQ,5900000000
2258,PTON,Peloton Interactive. Inc.,NASDAQ,6260000000
2259,PENN,Penn National Gaming. Inc.,NASDAQ,2450000000
2260,PVAC,Penn Virginia Corporation,NASDAQ,409860000
2261,PFLT,PennantPark Floating Rate Capital Ltd.,NASDAQ,445100000
2262,PNNT,PennantPark Investment Corporation,NASDAQ,414340000
2263,PWOD,Penns Woods Bancorp. Inc.,NASDAQ,211180000
2264,WRLS,Pensare Acquisition Corp.,NASDAQ,83260000
2265,PEBO,Peoples Bancorp Inc.,NASDAQ,672910000
2266,PEBK,Peoples Bancorp of North Carolina. Inc.,NASDAQ,179000000
2267,PFIS,Peoples Financial Services Corp. ,NASDAQ,362180000
2268,PBCT,People&#39;s United Financial. Inc.,NASDAQ,6710000000
2269,PBCTP,People&#39;s United Financial. Inc.,NASDAQ,272000000
2270,PUB,People&#39;s Utah Bancorp,NASDAQ,547310000
2271,PEP,Pepsico. Inc.,NASDAQ,1.91E+11
2272,PRCP,Perceptron. Inc.,NASDAQ,43790000
2273,PRFT,Perficient. Inc.,NASDAQ,1270000000
2274,DCIX,Performance Shipping Inc.,NASDAQ,37910000
2275,PFMT,Performant Financial Corporation,NASDAQ,56340000
2276,PERI,Perion Network Ltd,NASDAQ,140450000
2277,PESI,Perma-Fix Environmental Services. Inc.,NASDAQ,58180000
2278,PPIH,Perma-Pipe International Holdings. Inc.,NASDAQ,73730000
2279,PSNL,Personalis. Inc.,NASDAQ,357980000
2280,PETQ,PetIQ. Inc.,NASDAQ,696830000
2281,PETS,PetMed Express. Inc.,NASDAQ,520710000
2282,PFSW,PFSweb. Inc.,NASDAQ,62770000
2283,PGTI,PGT Innovations. Inc.,NASDAQ,1080000000
2284,PHAS,PhaseBio Pharmaceuticals. Inc.,NASDAQ,122540000
2285,PAHC,Phibro Animal Health Corporation,NASDAQ,912630000
2286,PHIO,Phio Pharmaceuticals Corp.,NASDAQ,5690000
2287,PLAB,Photronics. Inc.,NASDAQ,805690000
2288,PHUN,Phunware. Inc.,NASDAQ,62740000
2289,PICO,PICO Holdings Inc.,NASDAQ,209730000
2290,PLL,Piedmont Lithium Limited,NASDAQ,55730000
2291,PIRS,Pieris Pharmaceuticals. Inc.,NASDAQ,160030000
2292,PPC,Pilgrim&#39;s Pride Corporation,NASDAQ,6910000000
2293,PDD,Pinduoduo Inc.,NASDAQ,47470000000
2294,PME,Pingtan Marine Enterprise Ltd.,NASDAQ,158900000
2295,PNFP,Pinnacle Financial Partners. Inc.,NASDAQ,4600000000
2296,PT,Pintec Technology Holdings Limited,NASDAQ,41360000
2297,PBFS,Pioneer Bancorp. Inc.,NASDAQ,149240000
2298,PPSI,Pioneer Power Solutions. Inc.,NASDAQ,30100000
2299,PXLW,Pixelworks. Inc.,NASDAQ,155900000
2300,PLYA,Playa Hotels & Resorts N.V.,NASDAQ,1060000000
2301,PLXS,Plexus Corp.,NASDAQ,2120000000
2302,PLUG,Plug Power. Inc.,NASDAQ,753810000
2303,PLBC,Plumas Bancorp,NASDAQ,111960000
2304,PS,Pluralsight. Inc.,NASDAQ,2570000000
2305,PSTI,Pluristem Therapeutics. Inc.,NASDAQ,54110000
2306,PSTV,PLUS THERAPEUTICS. Inc.,NASDAQ,1200000
2307,PLXP,PLx Pharma Inc.,NASDAQ,45130000
2308,PCOM,Points International. Ltd.,NASDAQ,150360000
2309,POLA,Polar Power. Inc.,NASDAQ,29310000
2310,PTE,PolarityTE. Inc.,NASDAQ,68440000
2311,POOL,Pool Corporation,NASDAQ,7990000000
2312,POPE,Pope Resources,NASDAQ,328810000
2313,BPOP,Popular. Inc.,NASDAQ,5310000000
2314,BPOPN,Popular. Inc.,NASDAQ,318840000
2315,PTMN,Portman Ridge Finance Corporation,NASDAQ,82930000
2316,PTLA,Portola Pharmaceuticals. Inc.,NASDAQ,1990000000
2317,PPHI,Positive Physicians Holdings. Inc.,NASDAQ,43460000
2318,PBPB,Potbelly Corporation,NASDAQ,97450000
2319,PCH,PotlatchDeltic Corporation,NASDAQ,2910000000
2320,POWL,Powell Industries. Inc.,NASDAQ,446130000
2321,POWI,Power Integrations. Inc.,NASDAQ,2730000000
2322,PBTS,Powerbridge Technologies Co.. Ltd.,NASDAQ,32750000
2323,PRAA,PRA Group. Inc.,NASDAQ,1570000000
2324,PRAH,PRA Health Sciences. Inc.,NASDAQ,6150000000
2325,PRPO,Precipio. Inc.,NASDAQ,14750000
2326,DTIL,Precision BioSciences. Inc.,NASDAQ,323530000
2327,POAI,Predictive Oncology Inc.,NASDAQ,14170000
2328,PFBC,Preferred Bank,NASDAQ,805420000
2329,PLPC,Preformed Line Products Company,NASDAQ,274140000
2330,PFBI,Premier Financial Bancorp. Inc.,NASDAQ,258160000
2331,PINC,Premier. Inc.,NASDAQ,2150000000
2332,PSDO,Presidio. Inc.,NASDAQ,1390000000
2333,PBIO,Pressure BioSciences. Inc.,NASDAQ,2440000
2334,PRVL,Prevail Therapeutics Inc.,NASDAQ,372190000
2335,PRGX,PRGX Global. Inc.,NASDAQ,115200000
2336,PSMT,PriceSmart. Inc.,NASDAQ,2180000000
2337,PNRG,PrimeEnergy Resources Corporation,NASDAQ,317520000
2338,PRMW,Primo Water Corporation,NASDAQ,454540000
2339,PRIM,Primoris Services Corporation,NASDAQ,1070000000
2340,PVAL,Principal Contrarian Value Index ETF,NASDAQ,5410000
2341,PFG,Principal Financial Group Inc,NASDAQ,15200000000
2342,BTEC,Principal Healthcare Innovators Index ETF,NASDAQ,51450000
2343,PDEV,Principal International Multi-Factor Core Index ETF,NASDAQ,17050000
2344,GENY,Principal Millennials Index ETF,NASDAQ,21400000
2345,PSET,Principal Price Setters Index ETF,NASDAQ,13550000
2346,PY,Principal Shareholder Yield Index ETF,NASDAQ,13150000
2347,PMOM,Principal Sustainable Momentum Index ETF,NASDAQ,5610000
2348,PLC,Principal U.S. Large-Cap Multi-Factor Core Index ETF,NASDAQ,6230000
2349,USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,NASDAQ,1450000000
2350,PSC,Principal U.S. Small-Cap Multi-Factor Index ETF,NASDAQ,377280000
2351,PSM,Principal U.S. Small-MidCap Multi-Factor Core Index ETF,NASDAQ,9800000
2352,PRNB,Principia Biopharma Inc.,NASDAQ,792480000
2353,PRTH,Priority Technology Holdings. Inc.,NASDAQ,233860000
2354,PDEX,Pro-Dex. Inc.,NASDAQ,55460000
2355,IPDN,Professional Diversity Network. Inc.,NASDAQ,7910000
2356,PAAC,Proficient Alpha Acquisition Corp.,NASDAQ,144090000
2357,PFIE,Profire Energy. Inc.,NASDAQ,91600000
2358,PGNX,Progenics Pharmaceuticals Inc.,NASDAQ,441340000
2359,PRGS,Progress Software Corporation,NASDAQ,1770000000
2360,PFPT,Proofpoint. Inc.,NASDAQ,6380000000
2361,PRPH,ProPhase Labs. Inc.,NASDAQ,20590000
2362,PRQR,ProQR Therapeutics N.V.,NASDAQ,357910000
2363,EQRR,ProShares Equities for Rising Rates ETF,NASDAQ,3240000
2364,BIB,ProShares Ultra Nasdaq Biotechnology,NASDAQ,188260000
2365,UBIO,Proshares UltraPro Nasdaq Biotechnology,NASDAQ,24510000
2366,TQQQ,ProShares UltraPro QQQ,NASDAQ,3800000000
2367,ZBIO,ProShares UltraPro Short NASDAQ Biotechnology,NASDAQ,1970000000
2368,SQQQ,ProShares UltraPro Short QQQ,NASDAQ,1180000000
2369,BIS,ProShares UltraShort Nasdaq Biotechnology,NASDAQ,21900000
2370,PSEC,Prospect Capital Corporation,NASDAQ,2400000000
2371,PTGX,Protagonist Therapeutics. Inc.,NASDAQ,315890000
2372,PTVCA,Protective Insurance Corporation,NASDAQ,221630000
2373,PTVCB,Protective Insurance Corporation,NASDAQ,230270000
2374,PRTO,Proteon Therapeutics. Inc.,NASDAQ,5000000
2375,PTI,Proteostasis Therapeutics. Inc.,NASDAQ,41410000
2376,PRTA,Prothena Corporation plc,NASDAQ,342710000
2377,PRVB,Provention Bio. Inc.,NASDAQ,265530000
2378,PVBC,Provident Bancorp. Inc.,NASDAQ,110070000
2379,PROV,Provident Financial Holdings. Inc.,NASDAQ,147740000
2380,PBIP,Prudential Bancorp. Inc.,NASDAQ,155110000
2381,PMD,Psychemedics Corporation,NASDAQ,51140000
2382,PTC,PTC Inc.,NASDAQ,7800000000
2383,PTCT,PTC Therapeutics. Inc.,NASDAQ,2400000000
2384,PHCF,PUHUI WEALTH INVESTMENT MANAGEMENT CO.. LTD.,NASDAQ,30370000
2385,PULM,Pulmatrix. Inc.,NASDAQ,13740000
2386,PLSE,Pulse Biosciences. Inc,NASDAQ,310490000
2387,PBYI,Puma Biotechnology Inc,NASDAQ,282390000
2388,PACQ,Pure Acquisition Corp.,NASDAQ,532510000
2389,PCYO,Pure Cycle Corporation,NASDAQ,258010000
2390,PRPL,Purple Innovation. Inc.,NASDAQ,396150000
2391,PUYI,Puyi Inc.,NASDAQ,340170000
2392,PXS,Pyxis Tankers Inc.,NASDAQ,31320000
2393,QADA,QAD Inc.,NASDAQ,914550000
2394,QADB,QAD Inc.,NASDAQ,686880000
2395,QCRH,QCR Holdings. Inc.,NASDAQ,618560000
2396,QGEN,Qiagen N.V.,NASDAQ,6530000000
2397,QIWI,QIWI plc,NASDAQ,1100000000
2398,QRVO,Qorvo. Inc.,NASDAQ,9310000000
2399,QCOM,QUALCOMM Incorporated,NASDAQ,97460000000
2400,QBAK,Qualstar Corporation,NASDAQ,10480000
2401,QLYS,Qualys. Inc.,NASDAQ,3120000000
2402,QTRX,Quanterix Corporation,NASDAQ,579220000
2403,QTRH,Quarterhill Inc.,NASDAQ,148520000
2404,QRHC,Quest Resource Holding Corporation,NASDAQ,36530000
2405,QUIK,QuickLogic Corporation,NASDAQ,43260000
2406,QDEL,Quidel Corporation,NASDAQ,2510000000
2407,QNST,QuinStreet. Inc.,NASDAQ,673270000
2408,QUMU,Qumu Corporation,NASDAQ,27440000
2409,QTNT,Quotient Limited,NASDAQ,555010000
2410,QRTEA,Qurate Retail. Inc.,NASDAQ,4110000000
2411,QRTEB,Qurate Retail. Inc.,NASDAQ,4160000000
2412,QTT,Qutoutiao Inc.,NASDAQ,1130000000
2413,RRD,R.R. Donnelley & Sons Company,NASDAQ,329220000
2414,RCM,R1 RCM Inc.,NASDAQ,1140000000
2415,RARX,Ra Pharmaceuticals. Inc.,NASDAQ,2210000000
2416,RADA,RADA Electronic Industries Ltd.,NASDAQ,209750000
2417,RDCM,Radcom Ltd.,NASDAQ,131330000
2418,RDUS,Radius Health. Inc.,NASDAQ,1300000000
2419,RDNT,RadNet. Inc.,NASDAQ,749900000
2420,RDWR,Radware Ltd.,NASDAQ,1050000000
2421,METC,Ramaco Resources. Inc.,NASDAQ,151080000
2422,RMBS,Rambus. Inc.,NASDAQ,1520000000
2423,RAND,Rand Capital Corporation,NASDAQ,17290000
2424,RNDB,Randolph Bancorp. Inc.,NASDAQ,86390000
2425,RPD,Rapid7. Inc.,NASDAQ,2410000000
2426,RTLR,Rattler Midstream LP,NASDAQ,2340000000
2427,RAVE,Rave Restaurant Group. Inc.,NASDAQ,40450000
2428,RAVN,Raven Industries. Inc.,NASDAQ,1200000000
2429,RBB,RBB Bancorp,NASDAQ,414270000
2430,ROLL,RBC Bearings Incorporated,NASDAQ,3980000000
2431,RICK,RCI Hospitality Holdings. Inc.,NASDAQ,189740000
2432,RCMT,RCM Technologies. Inc.,NASDAQ,38220000
2433,RDI,Reading International Inc,NASDAQ,266590000
2434,RDIB,Reading International Inc,NASDAQ,544520000
2435,BLCN,Reality Shares Nasdaq NextGen Economy ETF,NASDAQ,67060000
2436,RNWK,RealNetworks. Inc.,NASDAQ,59380000
2437,RP,RealPage. Inc.,NASDAQ,5750000000
2438,RETA,Reata Pharmaceuticals. Inc.,NASDAQ,5900000000
2439,RCON,Recon Technology. Ltd.,NASDAQ,15800000
2440,REPH,Recro Pharma. Inc.,NASDAQ,287070000
2441,RRBI,Red River Bancshares. Inc.,NASDAQ,317670000
2442,RRGB,Red Robin Gourmet Burgers. Inc.,NASDAQ,411850000
2443,RRR,Red Rock Resorts. Inc.,NASDAQ,2540000000
2444,RDVT,Red Violet. Inc.,NASDAQ,186450000
2445,RDFN,Redfin Corporation,NASDAQ,1650000000
2446,RDHL,Redhill Biopharma Ltd.,NASDAQ,178720000
2447,RBZ,Reebonz Holding Limited,NASDAQ,12130000
2448,REED,Reeds. Inc.,NASDAQ,21890000
2449,REG,Regency Centers Corporation,NASDAQ,11480000000
2450,REGN,Regeneron Pharmaceuticals. Inc.,NASDAQ,33630000000
2451,RGNX,REGENXBIO Inc.,NASDAQ,1490000000
2452,RGLS,Regulus Therapeutics Inc.,NASDAQ,15200000
2453,REKR,Rekor Systems. Inc.,NASDAQ,43380000
2454,RBNC,Reliant Bancorp. Inc.,NASDAQ,253790000
2455,RELV,Reliv&#39; International. Inc.,NASDAQ,7820000
2456,RLMD,Relmada Therapeutics. Inc.,NASDAQ,224020000
2457,MARK,Remark Holdings. Inc.,NASDAQ,30910000
2458,RNST,Renasant Corporation,NASDAQ,2000000000
2459,REGI,Renewable Energy Group. Inc.,NASDAQ,631130000
2460,RCII,Rent-A-Center Inc.,NASDAQ,1410000000
2461,RPAY,Repay Holdings Corporation,NASDAQ,556210000
2462,RGEN,Repligen Corporation,NASDAQ,4080000000
2463,REPL,Replimune Group. Inc.,NASDAQ,494310000
2464,KRMD,Repro Med Systems. Inc.,NASDAQ,145090000
2465,RBCAA,Republic Bancorp. Inc.,NASDAQ,925220000
2466,FRBK,Republic First Bancorp. Inc.,NASDAQ,244790000
2467,REFR,Research Frontiers Incorporated,NASDAQ,106440000
2468,RESN,Resonant Inc.,NASDAQ,63290000
2469,RECN,Resources Connection. Inc.,NASDAQ,464530000
2470,HAIR,Restoration Robotics. Inc.,NASDAQ,17160000
2471,TORC,resTORbio. Inc.,NASDAQ,247390000
2472,ROIC,Retail Opportunity Investments Corp.,NASDAQ,2150000000
2473,RETO,ReTo Eco-Solutions. Inc.,NASDAQ,20480000
